"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Score","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"340004","HIGH POINT REGIONAL HOSPITAL","601 N ELM ST","HIGH POINT","NC","27261","GUILFORD","3368786000","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","293","3.9","2.7","5.4","","07/01/2013","06/30/2016"
"340004","HIGH POINT REGIONAL HOSPITAL","601 N ELM ST","HIGH POINT","NC","27261","GUILFORD","3368786000","Rate of readmission after discharge from hospital (hospital-wide)","READM_30_HOSP_WIDE","No Different than the National Rate","2636","15.9","15.0","16.8","","07/01/2015","06/30/2016"
"340004","HIGH POINT REGIONAL HOSPITAL","601 N ELM ST","HIGH POINT","NC","27261","GUILFORD","3368786000","Pneumonia (PN) 30-Day Readmission Rate","READM_30_PN","No Different than the National Rate","754","15.7","13.7","18.0","","07/01/2013","06/30/2016"
"340004","HIGH POINT REGIONAL HOSPITAL","601 N ELM ST","HIGH POINT","NC","27261","GUILFORD","3368786000","Rate of readmission for stroke patients","READM_30_STK","No Different than the National Rate","281","12.2","9.8","15.0","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Hospital return days for heart attack patients","EDAC_30_AMI","Average","80.0","15.9","-10.8","48.0","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Hospital return days for heart failure patients","EDAC_30_HF","Fewer days than average","446.0","-16.8","-31.9","-.4","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","READM_30_AMI","No Different than the National Rate","80","16.7","14.1","19.5","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Rate of readmission for CABG","READM_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Rate of readmission for chronic obstructive pulmonary disease (COPD) patients","READM_30_COPD","No Different than the National Rate","265","20.6","17.5","23.9","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Heart failure (HF) 30-Day Readmission Rate","READM_30_HF","No Different than the National Rate","446","18.9","16.4","21.7","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","207","3.8","2.6","5.3","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Rate of readmission after discharge from hospital (hospital-wide)","READM_30_HOSP_WIDE","No Different than the National Rate","1255","14.7","13.6","15.8","","07/01/2015","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Pneumonia (PN) 30-Day Readmission Rate","READM_30_PN","No Different than the National Rate","285","16.8","14.2","20.0","","07/01/2013","06/30/2016"
"340008","SCOTLAND MEMORIAL HOSPITAL","500 LAUCHWOOD DR","LAURINBURG","NC","28352","SCOTLAND","9102917000","Rate of readmission for stroke patients","READM_30_STK","No Different than the National Rate","121","13.0","10.2","16.4","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Hospital return days for heart attack patients","EDAC_30_AMI","Average","95.0","-12.4","-31.2","11.1","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Hospital return days for heart failure patients","EDAC_30_HF","More days than average","486.0","36.1","17.0","56.1","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","READM_30_AMI","No Different than the National Rate","95","15.5","13.1","18.2","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Rate of readmission for CABG","READM_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Rate of readmission for chronic obstructive pulmonary disease (COPD) patients","READM_30_COPD","No Different than the National Rate","435","19.5","16.9","22.5","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Heart failure (HF) 30-Day Readmission Rate","READM_30_HF","No Different than the National Rate","486","23.9","21.0","27.0","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","432","4.4","3.2","5.8","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Rate of readmission after discharge from hospital (hospital-wide)","READM_30_HOSP_WIDE","No Different than the National Rate","2716","15.8","14.9","16.7","","07/01/2015","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Pneumonia (PN) 30-Day Readmission Rate","READM_30_PN","Worse than the National Rate","709","19.5","17.2","22.1","","07/01/2013","06/30/2016"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","GOLDSBORO","NC","27534","WAYNE","9197361110","Rate of readmission for stroke patients","READM_30_STK","No Different than the National Rate","241","14.2","11.6","17.4","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Hospital return days for heart attack patients","EDAC_30_AMI","Average","51.0","-23.9","-43.1",".4","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Hospital return days for heart failure patients","EDAC_30_HF","Average","291.0","-9.2","-26.6","11.5","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","READM_30_AMI","No Different than the National Rate","51","15.3","12.8","18.2","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Rate of readmission for CABG","READM_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Rate of readmission for chronic obstructive pulmonary disease (COPD) patients","READM_30_COPD","No Different than the National Rate","244","20.8","17.8","24.3","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Heart failure (HF) 30-Day Readmission Rate","READM_30_HF","No Different than the National Rate","291","20.7","17.8","24.2","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","147","3.7","2.6","5.4","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Rate of readmission after discharge from hospital (hospital-wide)","READM_30_HOSP_WIDE","No Different than the National Rate","1262","15.2","14.2","16.3","","07/01/2015","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Pneumonia (PN) 30-Day Readmission Rate","READM_30_PN","No Different than the National Rate","346","16.9","14.2","20.0","","07/01/2013","06/30/2016"
"340013","RUTHERFORD REGIONAL MEDICAL CENTER","288 SOUTH RIDGECREST AVE","RUTHERFORDTON","NC","28139","RUTHERFORD","8282865000","Rate of readmission for stroke patients","READM_30_STK","No Different than the National Rate","117","11.9","9.2","15.3","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Hospital return days for heart attack patients","EDAC_30_AMI","More days than average","542.0","18.5","5.2","33.4","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Hospital return days for heart failure patients","EDAC_30_HF","More days than average","979.0","18.9","3.2","35.1","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","READM_30_AMI","No Different than the National Rate","542","16.7","14.6","19.3","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Rate of readmission for CABG","READM_30_CABG","No Different than the National Rate","200","12.4","9.6","15.9","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Rate of readmission for chronic obstructive pulmonary disease (COPD) patients","READM_30_COPD","No Different than the National Rate","786","21.6","19.3","23.9","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Heart failure (HF) 30-Day Readmission Rate","READM_30_HF","No Different than the National Rate","979","20.6","18.4","22.8","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","1076","4.6","3.6","5.6","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Rate of readmission after discharge from hospital (hospital-wide)","READM_30_HOSP_WIDE","No Different than the National Rate","6454","15.5","14.8","16.2","","07/01/2015","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Pneumonia (PN) 30-Day Readmission Rate","READM_30_PN","No Different than the National Rate","1508","18.0","16.4","19.7","","07/01/2013","06/30/2016"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","WINSTON-SALEM","NC","27103","FORSYTH","3367185000","Rate of readmission for stroke patients","READM_30_STK","No Different than the National Rate","650","11.4","9.7","13.7","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Hospital return days for heart attack patients","EDAC_30_AMI","Average","181.0","11.8","-7.8","32.1","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Hospital return days for heart failure patients","EDAC_30_HF","More days than average","331.0","37.6","13.7","62.1","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","READM_30_AMI","No Different than the National Rate","181","16.8","14.3","19.7","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Rate of readmission for CABG","READM_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Rate of readmission for chronic obstructive pulmonary disease (COPD) patients","READM_30_COPD","No Different than the National Rate","278","20.1","17.2","23.5","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Heart failure (HF) 30-Day Readmission Rate","READM_30_HF","No Different than the National Rate","331","22.7","19.6","26.3","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","303","4.3","3.2","5.9","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Rate of readmission after discharge from hospital (hospital-wide)","READM_30_HOSP_WIDE","No Different than the National Rate","1821","15.8","14.8","16.8","","07/01/2015","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Pneumonia (PN) 30-Day Readmission Rate","READM_30_PN","No Different than the National Rate","603","18.0","15.7","20.6","","07/01/2013","06/30/2016"
"340015","NOVANT HEALTH ROWAN MEDICAL CENTER","612 MOCKSVILLE AVE","SALISBURY","NC","28144","ROWAN","7042105000","Rate of readmission for stroke patients","READM_30_STK","No Different than the National Rate","260","11.8","9.5","14.6","","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Hospital return days for heart attack patients","EDAC_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Hospital return days for heart failure patients","EDAC_30_HF","Average","210.0","12.0","-9.8","37.3","","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","READM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Rate of readmission for CABG","READM_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Rate of readmission for chronic obstructive pulmonary disease (COPD) patients","READM_30_COPD","No Different than the National Rate","233","19.0","16.2","22.1","","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Heart failure (HF) 30-Day Readmission Rate","READM_30_HF","No Different than the National Rate","210","23.1","19.6","26.9","","07/01/2013","06/30/2016"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","SYLVA","NC","28779","JACKSON","8285867000","Rate of readmission after hip/knee replacement","READM_30_HIP_KNEE","No Different than the National Rate","112","4.7","3.1","6.8","","07/01/2013","06/30/2016"
